name,website,praesidia,category,lat,lon,city
K. A. Almgren sidenväveri & museum,http://www.kasiden.se,,museum,"59,317343","18,0705999",Stockholm
Kafe 44,https://kafe44.org/,,community_center,"59,31603979","18,08292314",Stockholm
Kaija’s Musiksalong,https://www.facebook.com/kaijasalong/,,music_venue,"59,3334723","18,0906527",Stockholm
Kammaren,http://www.kammaren.com/,,music_venue,"59,341491","18,039315",Stockholm
Kammaroperakompaniet,http://www.kammaroperakompaniet.se/,,opera_and_ballet,"59,27305","17,97514",Stockholm
Kammerton ideell förening,http://Kammerton.org/,,community_services_non_profits,"59,2512667","18,0774807",Stockholm
Kamratposten,http://www.kpwebben.se/,,print_media,"59,3270235","18,015368",Stockholm
Kanozi Arkitekter,https://www.kanozi.se/,,architectural_designer,"59,32318","18,0721",Stockholm
Kaolin,http://www.kaolin.se/,,arts_and_crafts,"59,3191167","18,0634134",Stockholm
Kapsylen,http://kapsylen.se/,,cultural_center,"59,3159612","18,0828114",Stockholm
Karamba Dance Studio,https://www.karambadancestudio.se/,,dance_school,"59,3467024","18,0815741",Stockholm
Karlsson & Wickman,http://www.karlssonandwickman.com/,,art_gallery,"59,337985","18,081885",Stockholm
"Karuna, Sverige",https://www.karuna.org/,,community_services_non_profits,"59,31698","18,04836",Stockholm
Kask Arkitekter,http://www.kask.se/,,architectural_designer,"59,3430825","18,07054",Stockholm
Kaskaderna,https://www.facebook.com/Kaskaderna/,,theatre,"59,3478415","17,8836041",Stockholm
Kastanjegården,https://Ingen webbplats,,arts_and_entertainment,"59,2593153","18,0952345",Stockholm
Katolsk Bokhandel,http://www.katolskbokhandel.com/,,bookstore,"59,3318039","18,0723447",Stockholm
Keloke Dance Studio,http://www.kelokedancestudio.com/,,dance_school,"59,3388614","18,0549017",Stockholm
Kfum Gården,http://www.kfum-garden.nu,,community_center,"59,4008244","17,938172",Stockholm
Khimaira,https://Ingen webbplats,,music_venue,"59,3113732","18,0818828",Stockholm
Kilen,https://kulturhusetstadsteatern.se/kilen,,theatre,"59,3323257","18,0640689",Stockholm
Kimono Bonanza,https://kimonobonanza.se/,,fashion,"59,2892248","18,1128395",Stockholm
Kinaslott,https://Ingen webbplats,,community_services_non_profits,"59,3900343","17,793562",Stockholm
Kindahls Dansskola,http://Kindahlsdansskola.se/,,dance_school,"59,3717099","17,8600919",Stockholm
King Magazine,http://www.kingmagazine.se/,,print_media,"59,33637","18,09492",Stockholm
Kingside,http://www.kingside.se,,media_agency,"59,338018","18,014372",Stockholm
Kista bibliotek,https://biblioteket.stockholm.se/bibliotek/kista-bibliotek,,library,"59,4020012","17,9456328",Stockholm
Kista Hembygdsgård,http://www.vaddohembygdsforening.se/,,museum,"59,38955","17,93336",Stockholm
Kjellander Sjöberg Arkitektkontor,http://kjellandersjoberg.se/,,architectural_designer,"59,3141677","18,0568386",Stockholm
Klackenbergs Böcker & Papper i Vällingby,http://www.bockeropapper.se/,,bookstore,"59,3622091","17,8741489",Stockholm
Klara Soppteater,https://kulturhusetstadsteatern.se/stadsteatern/soppteatern,,theatre,"59,331762","18,064033",Stockholm
"Klarateatern, Kulturhuset Stockholm",https://kulturhusetstadsteatern.se/klarascenen,,theatre,"59,3318294","18,0645795",Stockholm
KlarkZenit,http://www.klarkzenit.se/,,architectural_designer,"59,3283611","18,0468216",Stockholm
Klubb BLÅ,http://www.klubbbla.se/,,dance_club,"59,3354914","18,0331488",Stockholm
Klubb Mariama,https://www.instagram.com/klubb_mariama/,,arts_and_entertainment,"59,3424252","18,0501723",Stockholm
Klustret Ekskäret,http://www.klustretekskaret.se/,,community_services_non_profits,"59,3421094","18,048164",Stockholm
KMS Not&Bok,https://kmhstudent.com/notobok/,,bookstore,"59,34398","18,081069",Stockholm
Knö Kultur,https://www.knokultur.com/,,cultural_center,"59,30837","18,09167",Stockholm
Koch Arkitektkontor,http://www.kocharkitekt.se/,,architect,"59,337632","18,0834281",Stockholm
Kockum Luttinger Söderström arkitetkontor,http://www.kls-ark.se/,,architectural_designer,"59,32378","18,07263",Stockholm
Kod Arkitekter,http://www.kodarkitekter.se/,,architectural_designer,"59,33336","18,08179",Stockholm
Kolingen,https://www.engelen.se/,,dance_club,"59,3224611","18,0722218",Stockholm
Kompetenscentrum för kultur och hälsa,https://www.regionstockholm.se/kompetenscentrum/,,community_services_non_profits,"59,31361","18,06941",Stockholm
Konserthuset,http://www.konserthuset.se,,music_venue,"59,33501","18,0627138",Stockholm
Konst & Auktionskompaniet Hufvudstaden,https://www.auktionsverket.com/,,art_gallery,"59,335723","18,029842",Stockholm
Konst & Teknik,https://www.konst-teknik.se/,,arts_and_entertainment,"59,306861","18,078566",Stockholm
Konstakademien,http://www.konstakademien.se,,art_gallery,"59,3287589","18,0643814",Stockholm
Konstdax gatugalleri,https://www.instagram.com/konstdax_gatugalleri/,,art_gallery,"59,257489","18,0818187",Stockholm
Konstfack,http://www.konstfack.se/,,art_school,"59,3194737","18,0690614",Stockholm
Konstfrämjandet Stockholm,https://stockholm.konstframjandet.se,,community_services_non_profits,"59,2971407","17,9831971",Stockholm
Konsthall C,http://www.konsthallc.se/,,art_gallery,"59,2538756","18,078086",Stockholm
Konsthantverkarna,https://konsthantverkarna.se/,,art_gallery,"59,307833","17,971687",Stockholm
Konsthantverkarna,https://konsthantverkarna.se/,,art_gallery,"59,3203071","18,0701231",Stockholm
Konsthantverkscentrum,http://www.konsthantverkscentrum.se/,,arts_and_crafts,"59,3200167","18,0649286",Stockholm
Konsthissen,https://www.facebook.com/konsthissen/,,art_gallery,"59,34589","18,03789",Stockholm
Konstig Books,https://konstigbooks.com/,,bookstore,"59,3131835","18,0763762",Stockholm
Konstnärernas Riksorganisation,http://www.kro.se/,,art_gallery,"59,3161482","18,0436306",Stockholm
Konstnärshuset,http://www.konstnarshuset.org/,,art_gallery,"59,33365","18,07442",Stockholm
Konstnärshuset Smålandsgatan,https://konstnarshuset.org/,,arts_and_entertainment,"59,3153171","18,0631476",Stockholm
Konstnärsnämnden,https://www.konstnarsnamnden.se/stipendier-och-bidrag/stipendie/residens-stockholm-iaspis/,,community_services_non_profits,"59,3148577","18,0541303",Stockholm
Konstochfolk,http://www.konstochfolk.se/,,art_gallery,"59,3193452","18,0654004",Stockholm
Konstrunda Midsommarkransen,http://www.kransenrunt.se/,,community_services_non_profits,"59,3020009","18,00818",Stockholm
Konstskolan Basis,https://basis.se/,,art_school,"59,3157767","18,0929561",Stockholm
Konstskolan Idun Lovén,http://www.idunloven.se,,art_school,"59,296195","18,03114",Stockholm
Konstskolan Linnea,http://www.konstskolanlinnea.se/,,art_school,"59,2667695","18,1235137",Stockholm
Konstsällskapet Våga Se,http://www.konstsallskapetvagase.com/,,art_gallery,"59,3289843","18,0444076",Stockholm
Konträr,http://www.kontrar.se/,,theatre,"59,314858","18,0764952",Stockholm
Kontur Arkitektkontor,http://www.kontur.se,,architectural_designer,"59,322629","18,0727684",Stockholm
Koreanskt Kulturcenter,https://sweden.korean-culture.org/en,,cultural_center,"59,3311933","18,0463324",Stockholm
Korvfabriken,https://www.instagram.com/korvfabriken2.0/,,cultural_center,"59,292031","18,078842",Stockholm
Kosmosklubben,http://www.kosmosklubben.se/,,community_services_non_profits,"59,28137","18,08099",Stockholm
Kpop Nonstop,https://www.kpopnonstop.com/,,dance_club,"59,3012087","18,0878108",Stockholm
Krigsarkivet,https://riksarkivet.se/,,library,"59,341768","18,098235",Stockholm
"Krinolinen, Fruängen.",https://Ingen webbplats,,community_center,"59,2862574","17,9735048",Stockholm
Kristall,http://www.kristallstockholm.se,,dance_club,"59,3346789","18,0595985",Stockholm
Kronbergs atelje,https://www.skansen.se/se-och-gora/friluftsmuseum/hus-och-gardar/kronbergs-atelje/,,art_museum,"59,326692","18,108311",Stockholm
Kråkberget,http://www.krakberget.se/,,cultural_center,"59,3129792","18,0890585",Stockholm
KTH Biblioteket,http://www.kth.se/biblioteket,,library,"59,3479802","18,0729691",Stockholm
KTH Library,https://www.kth.se/biblioteket,,library,"59,4042746","17,9464449",Stockholm
Kultur,https://Ingen webbplats,,cultural_center,"59,312449","18,077345",Stockholm
Kultur och medborgarhuset Trappan,http://www.trappan.org/,,community_center,"59,36593","17,88419",Stockholm
Kulturdoula Stockholm,https://kulturdoula.se/,,community_services_non_profits,"59,3887","17,92707",Stockholm
Kulturfyren Gamla Stan,http://www.kulturfyren.se/,,cultural_center,"59,3246907","18,0712627",Stockholm
Kulturhuset Fanfaren,https://biblioteket.stockholm.se/bibliotek/farsta-bibliotek,,library,"59,2425067","18,0897771",Stockholm
Kulturhuset Kulturbiblioteket,https://kulturhusetstadsteatern.se/Bibliotek/Kulturbiblioteket/,,library,"59,331974","18,064684",Stockholm
Kulturhuset Stadsteatern,http://kulturhusetstadsteatern.se/,,cultural_center,"59,3321063","18,0647906",Stockholm
Kulturhuset Stadsteatern Skärholmen,http://kulturhusetstadsteatern.se/skarholmen,,theatre,"59,2761697","17,9047103",Stockholm
Kulturkvarter Snösätra,https://snosatra.com/,,art_gallery,"59,250557","18,040179",Stockholm
Kulturscenen på NK,http://nk.se/,,cultural_center,"59,3327057","18,0690267",Stockholm
Kulturskolan,http://kulturskolan.stockholm.se,,music_school,"59,334886","18,02579",Stockholm
Kulturskolan Globen,http://kulturskolan.stockholm.se/,,theatre,"59,2943527","18,0690515",Stockholm
Kulturskolan Kista,https://Ingen webbplats,,cultural_center,"59,408669","17,9271439",Stockholm
Kulturskolan Stockholm,http://www.stockholm.se/kulturskolan,,music_school,"59,3068592","18,1082029",Stockholm
Kulturskolan Södermalm,https://www.kulturskolan.stockholm.se,,music_school,"59,3146592","18,0726921",Stockholm
Kulturskolan Vällingby,https://Ingen webbplats,,cultural_center,"59,3625391","17,8750055",Stockholm
Kummelholmen,http://www.kummelholmen.se/,,art_gallery,"59,27368","17,8863388",Stockholm
Kung Carls Jazzklubb,https://www.kungcarl.se/kung-carls-jazzklubb,,jazz_and_blues,"59,3364376","18,0713385",Stockholm
Kungliga biblioteket,http://www.kb.se/,,library,"59,3382181","18,0721559",Stockholm
Kungliga Dramatiska Teatern,http://www.dramaten.se,,theatre,"59,3333258","18,0771187",Stockholm
Kungliga Filharmonikerna,http://www.konserthuset.se/,,theatre,"59,33493","18,06348",Stockholm
Kungliga Operan,https://www.operan.se/,,opera_and_ballet,"59,3298906","18,0703372",Stockholm
Kungsholmens Bibliotek,https://biblioteket.stockholm.se/bibliotek/kungsholmens-bibliotek-internationella-biblioteket,,library,"59,3328477","18,0312281",Stockholm
Kungsholmens Bokhandel,https://Ingen webbplats,,bookstore,"59,334396","18,032754",Stockholm
Kurdish Exile Museum,http://www.kurdishmuseum.org/,,museum,"59,34129","18,0462",Stockholm
Kurdiska Biblioteket,http://www.kurdlib.org/,,library,"59,333345","17,978671",Stockholm
KVAH Kammarmusikens Vänner i Allhelgonakyrkan,https://www.kammarmusikens-vanner.se/,,music_venue,"59,3097938","18,0707233",Stockholm
Kvarteret,https://slakthusen.se/venue/kvarteret/,,dance_club,"59,2924791","18,0800662",Stockholm
Kühlers Dansskola,https://kuhlers.se/,,dance_school,"59,3388328","18,0550246",Stockholm
Kämpingebacken 13,https://stadsmuseet.stockholm/historiska-rum/visning-av-tensta-1969/,,museum,"59,3938889","17,9083333",Stockholm
Landskapslaget,http://www.landskapslaget.se/,,landscaping,"59,3122857","18,0582677",Stockholm
Larrys Corner,http://www.larryscorner.se,,bookstore,"59,3092466","18,0673274",Stockholm
Larsen Warner,http://www.larsenwarner.com/,,art_gallery,"59,3393255","18,0757134",Stockholm
LAVA,https://kulturhusetstadsteatern.se/Bibliotek/Lava,,library,"59,3319609","18,0645596",Stockholm
Layali Orientaliska Dansakademi,https://layali.se/,,dance_school,"59,3433784","18,0441402",Stockholm
Leksaksmuseum,https://toymuseum.se/,,museum,"59,326555","18,081372",Stockholm
LEVA Studios,http://www.levastudios.se/,,music_production,"59,3701906","17,8966543",Stockholm
Liljevalchs konsthall,http://www.liljevalchs.se/,,art_gallery,"59,3256533","18,0959406",Stockholm
Liljewalchs,https://liljevalchs.se/,,arts_and_entertainment,"59,325552","18,0961986",Stockholm
Lilla Bokerian,http://www.lillabokerian.se/,,bookstore,"59,3400321","18,0611613",Stockholm
Lindberg Stenberg Arkitekter,http://www.lindbergstenberg.se,,architectural_designer,"59,3202602","18,0679576",Stockholm
Lindberg-on-Sea Art Gallery,http://www.lindbergonsea.com/,,art_gallery,"59,3427963","18,0317224",Stockholm
Linjelek,http://www.linjelek.se/,,arts_and_entertainment,"59,2700996","18,0935192",Stockholm
Link Arkitektur,http://www.linkarkitektur.se,,architectural_designer,"59,306004","18,096645",Stockholm
Liten och Klok,https://Ingen webbplats,,cinema,"59,295244","18,058789",Stockholm
Livrustkammaren,http://www.livrustkammaren.se/,,history_museum,"59,326768","18,073065",Stockholm
Ljusrum Lindahl Löfgren,http://www.ljusrum.se,,architectural_designer,"59,3076583","18,0678525",Stockholm
LLP Arkitektkontor AB,http://www.llp.se/,,architectural_designer,"59,31795","18,07678",Stockholm
Lomar Arkitekter,http://www.lomar.se/,,architectural_designer,"59,3328377","18,0407766",Stockholm
Loyal,https://www.loyalgallery.com/about,,art_gallery,"59,3466532","18,0666054",Stockholm
Luma bibliotek,https://biblioteket.stockholm.se/en/bibliotek/luma-bibliotek,,library,"59,3059712","18,0969828",Stockholm
LumenArkitekter,http://www.lumenarkitekter.se/,,architectural_designer,"59,33568","18,05044",Stockholm
Lumphe Litografiska,http://lumphe-lito.se/,,art_gallery,"59,3210603","18,0241924",Stockholm
Lundgren Guldhammer Arkitekter,https://www.lundgrenguldhammer.com/,,architectural_designer,"59,3193218","18,0606941",Stockholm
LundLund,http://www.lundlund.com/,,arts_and_entertainment,"59,3364392","18,0764484",Stockholm
Lutande Dörren,https://www.instagram.com/lutandedorren/,,arcade,"59,3020672","18,0147719",Stockholm
Långholmens Fängelse,https://langholmen.com/upplev/fangelsemuseum/,,museum,"59,3211564","18,0251302",Stockholm
M/S Borgila,http://Www.Borgila.com/,,dance_club,"59,3213159","18,0555302",Stockholm
Mad Dance Palace,http://www.maddancepalace.com/,,dance_school,"59,3310178","18,0473145",Stockholm
Magasin 7 Frihamnen,https://Ingen webbplats,,arts_and_entertainment,"59,3401127","18,1253506",Stockholm
Magma Art Gallery Stockholm,https://magmaartglass.com/magma-art-gallery/,,arts_and_entertainment,"59,3416922","18,0580562",Stockholm
MamaAfrica Mamaafricaclub,https://www.facebook.com/mamaafricaclub/,,dance_club,"59,29562","18,08067",Stockholm
MangKulturelit Centrum,https://mkcentrum.se/,,museum,"59,335872","18,055219",Stockholm
Marcus Malmborg,http://www.marcusmalmborg.com/,,fashion,"59,33212","18,08013",Stockholm
Marge Arkitekter,http://www.marge.se/,,architectural_designer,"59,3287819","18,0433761",Stockholm
Margen Wigow Arkitektkontor,http://www.margenwigow.se/,,architectural_designer,"59,3178201","18,0765438",Stockholm
MarGie Bookshop,http://www.margie.se,,bookstore,"59,346072","18,060562",Stockholm
Maria Ungdomsklubb,https://www.fryshuset.se/verksamhet/mariaungdomsklubb/,,community_services_non_profits,"59,3150044","18,0537245",Stockholm
Marikas Dans & Modestudio,http://www.marikas.se/,,dance_school,"59,3459413","18,0566276",Stockholm
Marionetteatern,http://kulturhusetstadsteatern.se/Marionetteatern/,,theatre,"59,3322732","18,0645464",Stockholm
Market Art Fair,https://marketartfair.com/,,art_gallery,"59,3255775","18,0962832",Stockholm
Marxarkitektur.se,http://www.marxarkitektur.se/,,architectural_designer,"59,2586861","18,0928736",Stockholm
Maxim Stockholm,https://www.maximstockholm.se/,,cultural_center,"59,3369","18,08888",Stockholm
Maximteatern,https://www.maximstockholm.se/,,theatre,"59,3369444","18,0888889",Stockholm
MDEMC,http://www.mdemc.se/,,arts_and_entertainment,"59,3200434","18,0672984",Stockholm
Medelhavsmuseet,https://www.medelhavsmuseet.se/,,history_museum,"59,3293609","18,0674932",Stockholm
Medis 5,http://www.medis5.org/,,community_services_non_profits,"59,31459","18,0723",Stockholm
Mekaniska verkstaden,https://www.skansen.se/se-och-gora/friluftsmuseum/hus-och-gardar/mekaniska-verkstaden/,,museum,"59,3257149","18,0996904",Stockholm
MER Arkitekter,http://www.mer.se/,,architectural_designer,"59,3206683","18,0518356",Stockholm
Metod Arkitekter,https://www.metodarkitekter.se/,,architect,"59,3297674","18,04151806",Stockholm
Metropolis Arkitekter,http://metark.se/,,architectural_designer,"59,3423298","18,0902494",Stockholm
Midsommargården,http://www.midsommargarden.se/,,cultural_center,"59,2988926","17,9965818",Stockholm
Militärmusiksamfundet / Swedish military music society,http://militarmusik.se/,,community_services_non_profits,"59,3296204","17,9471798",Stockholm
Miljöverkstan Flaten,http://www.miljoverkstan.se/,,community_services_non_profits,"59,2663512","18,1295796",Stockholm
Millimeter Arkitekter AB,http://www.millimeter.se/,,architectural_designer,"59,315016","18,0551983",Stockholm
Mimteatern,https://pantomimteatern.se/,,theatre,"59,3404606","18,0373327",Stockholm
Mina books,http://minabooks.com/,,bookstore,"59,3853836","17,9187298",Stockholm
Mind the Music,http://kmh.se/,,music_venue,"59,3459581","18,0799185",Stockholm
Minibok Vällingby,https://Ingen webbplats,,bookstore,"59,362848","17,872841",Stockholm
Miniteatern,http://www.miniteatern.se/,,theatre,"59,3402835","18,0399814",Stockholm
Mint,http://www.m-i-n-t.se/,,museum,"59,3388577","18,0601944",Stockholm
Miss Unicorn,https://www.facebook.com/p/Miss-Unicorn-100042730215721/?locale=sv_SE,,arts_and_entertainment,"59,3465256","18,042354",Stockholm
Mittiprickteatern,http://www.mittiprickteatern.se,,theatre,"59,3404734","18,0373431",Stockholm
Moderna Dansteatern,http://www.mdtsthlm.se/,,theatre,"59,32729","18,083443",Stockholm
Moderna Museet,http://www.modernamuseet.se/,,art_museum,"59,3260497","18,0846836",Stockholm
Moderna Museet,https://www.modernamuseet.se/,,museum,"59,3263589","18,083823",Stockholm
Modernista,https://issuu.com/modernistabooks/,,bookstore,"59,3173194","18,0678425",Stockholm
Molotov Studios,https://www.facebook.com/molotovstudios/?locale=sv_SE,,arts_and_entertainment,"59,3464944","18,1015688",Stockholm
Momangen,https://www.instagram.com/gallerimomangen/,,art_gallery,"59,3141466","18,0782685",Stockholm
Moment,http://www.moment.org.se/,,theatre,"59,2625646","18,084062",Stockholm
Monkey Beach,https://Ingen webbplats,,music_and_dvd_store,"59,3090375","18,0737806",Stockholm
Moretti Sweden,http://www.moretti.se/,,arts_and_entertainment,"59,33593","18,08433",Stockholm
Morota Staaf Arkitekter,http://www.morotastaaf.se/,,architectural_designer,"59,3249804","18,0686581",Stockholm
Morrissey Books,http://instagram.com/morrisseybooks,,bookstore,"59,258242","18,073699",Stockholm
Mosaikteatern,http://www.mosaikteatern.se/,,theatre,"59,29895","17,99089",Stockholm
Mossutställningar,http://www.mossutstallningar.com/svt,,arts_and_entertainment,"59,348417","18,111277",Stockholm
Movieton,https://Ingen webbplats,,cinema,"59,245405","18,091126",Stockholm
Munnen,https://munnen.ooo/,,community_center,"59,280543","18,131588",Stockholm
Murman Arkitekter,http://www.murman.se/,,architectural_designer,"59,31942","18,0704212",Stockholm
Museum Kvarnvikens Kvarn och Såg,http://www.kvarnvikensmuseum.se/,,museum,"59,3485869","17,8693256",Stockholm
Museum of Artificial Intelligence,https://aimuseum.se/,,science_museum,"59,3119356","18,0821877",Stockholm
Museum Tre Kronor,https://www.kungligaslotten.se/vara-besoksmal/kungliga-slottet/museum-tre-kronor.html,,museum,"59,3273554","18,0711338",Stockholm
Musik i Engelbrekt,https://www.svenskakyrkan.se/engelbrekt/musikiengelbrekt,,music_venue,"59,34429","18,06766",Stockholm
Musik i Oscars,http://www.svenskakyrkan.se/oscarsforsamling,,music_venue,"59,3334421","18,0930314",Stockholm
Musik- och teaterbiblioteket,http://musikochteaterbiblioteket.se/,,library,"59,34025","18,11398",Stockholm
Musikakademien,http://www.musikakademien.se/,,music_school,"59,3169133","18,0745514",Stockholm
Musikaliska,https://linktr.ee/musikaliskakvarteret,,music_venue,"59,3312287","18,0762562",Stockholm
Musikcentrum Öst,https://www.flowcode.com/page/musikcentrumost,,community_services_non_profits,"59,3161467","18,0436372",Stockholm
Musikerförbundet,https://www.musikerforbundet.se/,,community_services_non_profits,"59,3355173","18,0304166",Stockholm
MusikMACKen,http://www.musikmacken.org/,,music_venue,"59,3172417","18,0061893",Stockholm
Musikplats Stockholm,https://www.sverigesradio.se,,music_venue,"59,3344647","18,1019097",Stockholm
Musikstil Academy - Den moderna musikskolan,http://www.musikstil.se/,,music_school,"59,33961","17,95147",Stockholm
Musikverket,http://musikverket.se/,,library,"59,3404558","18,1141204",Stockholm
MYO Make Your Own,http://www.makeyourown.se/,,fashion,"59,31749","18,05243",Stockholm
MYST Stockholm,http://www.myststockholm.nu/,,dance_club,"59,334623","18,0693129",Stockholm
Mystique,http://mystique.nu/,,theatre,"59,3177134","18,0551604",Stockholm
Måla och Skåla,https://malaochskala.se/,,arts_and_entertainment,"59,3330811","18,0296451",Stockholm
Målarkurser med Susanna Salifou Nygren,http://www.malarkurser.se/,,art_school,"59,309785","18,049203",Stockholm
Månadens Bok,http://www.manadensbok.se/,,bookstore,"59,33834","18,06122",Stockholm
Mälarhöjdens Dansskola,http://www.malarhojdensdansskola.se/,,dance_school,"59,3044808","17,9581289",Stockholm
Mälarhöjdens Friluftsteater,http://mälarhöjdensfriluftsteater.se,,theatre,"59,3019623","17,9391797",Stockholm
Mälarsalens danskurser,http://www.malarsalen.se/,,dance_school,"59,320701","18,0555867",Stockholm
Mötesplatsen Stora Sköndal,https://www.framtidensstoraskondal.se/motesplatsen/,,community_center,"59,25262","18,12668",Stockholm
Nada Studio,http://www.nada.se/,,music_production,"59,3061","18,03496",Stockholm
National Archives of Sweden,http://riksarkivet.se/,,library,"59,3268637","18,0225064",Stockholm
National Library of Sweden,http://www.kb.se/,,library,"59,3380868","18,0719584",Stockholm
Nationalgalleriet,http://nationalgalleriet.just.nu,,art_gallery,"59,324647","18,070727",Stockholm
Nationalmuseum,https://www.nationalmuseum.se/besök-museet/öppettider,,art_museum,"59,3284626","18,0778061",Stockholm
Nationalmuseum,http://www.nationalmuseum.se,,museum,"59,33752","18,04792",Stockholm
Naturhistoriska Riksmuseet,http://www.nrm.se/,,history_museum,"59,3683952","18,0560941",Stockholm
NEUstockholm,,,dance_club,"59,3322765","18,073882",Stockholm
Nivis Pluma,http://Www.nivispluma.it/,,architectural_designer,"59,3234442","18,0748806",Stockholm
NKF - Nordic Art Association - Sweden,http://www.nkf.se/,,art_gallery,"59,3116","18,0841",Stockholm
Nobel Prize Museum,https://www.nobelprizemuseum.se/,,museum,"59,3252513","18,0708504",Stockholm
Noden,http://www.noden.org/,,community_services_non_profits,"59,3429644","18,1164711",Stockholm
NonStop Entertainment,http://www.nonstopentertainment.com/,,arts_and_entertainment,"59,3376153","18,0394824",Stockholm
Nordic Art,http://www.nordicart.se/,,art_gallery,"59,3411613","18,0355614",Stockholm
Nordiska museet,http://www.nordiskamuseet.se,,museum,"59,334338","18,098588",Stockholm
Nostalgipalatset,http://www.nostalgipalatset.com/,,music_and_dvd_store,"59,343949","18,038915",Stockholm
Nuda,http://nudapaper.com/,,print_media,"59,3478944","18,0583297",Stockholm
Ny finsk film,https://finlandsinstitutet.se/category/program/film/,,cinema,"59,338067","18,068423",Stockholm
Nya Elbaseriet,http://www.elbaseriet.se/,,cultural_center,"59,3150773","18,0658716",Stockholm
Nya Rondo,http://www.cyklopen.se/hitta-till-oss,,cinema,"59,2597173","18,0402811",Stockholm
Nya Rågsveds Folkets Hus,http://www.nyaragsvedsfolketshus.se/,,community_services_non_profits,"59,2569977","18,0275121",Stockholm
Nyréns Arkitektkontor,http://www.nyrens.se/,,architectural_designer,"59,3128183","18,0677431",Stockholm
Nytorps Gärde,http://www.stockholm.se/-/Serviceenhetsdetaljer/?enhet=b43f81bf6e324b498040e06ab3c55982,,attractions_and_activities,"59,2889201","18,111419",Stockholm
Näslund Arkitektur,http://www.naslundarkitektur.se/,,architectural_designer,"59,342266","18,0911144",Stockholm
Nöjespråmen Stockholm,http://web.comhem.se/billeyshamrock/pramen.html,,community_services_non_profits,"59,3213163","18,0575275",Stockholm
O2A-oxygen architects,https://www.o2a.se/arkitekt-tjanster,,architectural_designer,"59,3405289","18,0794662",Stockholm
Oak Island Gallery,http://oakislandgallery.com/,,art_gallery,"59,3417168","18,0356939",Stockholm
Oberoende Filmares Förbund,http://www.off.se/,,community_services_non_profits,"59,27882","18,00451",Stockholm
Oda Studios,http://www.odastudios.com/,,music_production,"59,3356518","18,0544209",Stockholm
Ojorojo Keramik,https://www.facebook.com/ojorojokeramik,,art_school,"59,343533","18,0881463",Stockholm
Olympiateatern,http://www.olympiateatern.se/,,theatre,"59,3419197","18,0477916",Stockholm
Omega Records Stockholm,http://www.omegarecords.se/,,music_and_dvd_store,"59,3414445","18,049615",Stockholm
Onsdags Livs,https://Ingen webbplats,,music_and_dvd_store,"59,258743","18,090636",Stockholm
Ordfront magasin,http://ordfrontmagasin.se/,,print_media,"59,34256","18,03247",Stockholm
Orientalia Bok- & Biblioteksservice,http://www.orientalia.se,,bookstore,"59,346703","18,062964",Stockholm
Orientaliska Studier,http://www.orientaliskastudier.se/,,mass_media,"59,35804","18,05284",Stockholm
Original Global Art,http://www.originalglobalart.store/,,art_gallery,"59,3241344","18,0737885",Stockholm
ORIGO arkitekter,http://www.origoark.se/,,architectural_designer,"59,3283787","18,0468278",Stockholm
Orionteatern,http://orionteatern.se/,,theatre,"59,3082323","18,0901405",Stockholm
Oscarsteatern,http://www.oscarsteatern.se/,,theatre,"59,3334637","18,0559403",Stockholm
Osqstämman,https://osqstamman.com/,,choir,"59,346609","18,07347",Stockholm
Osynliga Teatern,http://www.osynligateatern.com/,,theatre,"59,31633","18,05417",Stockholm
OWC Arkitekter AB,http://www.owc.se/,,architectural_designer,"59,332565","18,08717",Stockholm
P-Tzz-Dah,https://www.facebook.com/groups/ptzzdah/?locale=sv_SE,,dance_club,"59,30397","18,07247",Stockholm
Pachanga,http://www.pachanga.se/,,dance_club,"59,3354914","18,0331488",Stockholm
Packrummet - Slakthuset,https://Ingen webbplats,,dance_club,"59,29161","18,078707",Stockholm
PAJU Arkitektur,http://www.paju.se/,,architectural_designer,"59,3240351","18,0708017",Stockholm
Panipirotiska Sällskapet Stockholm,http://www.panipirotiska.se/,,community_services_non_profits,"59,34838","18,04803",Stockholm
Papercut,https://papercutshop.se/,,bookstore,"59,3172212","18,0547066",Stockholm
Papstudio,http://www.papstudio.se/,,arts_and_entertainment,"59,34715","18,0453",Stockholm
Paradox Museum,https://www.paradoxmuseumstockholm.com/,,museum,"59,3343728","18,063252",Stockholm
PARAPLY.ateljen,https://www.facebook.com/paraply.ateljen/,,arts_and_entertainment,"59,2936542","17,9667813",Stockholm
Park Bio Live Älvsjö Örby Östberga Liseberg,http://Parkfolketshus.nu/,,cinema,"59,28323","18,02719",Stockholm
Park Folkets Hus,http://www.parkfolketshus.nu,,community_center,"59,2832602","18,0271495",Stockholm
Parkteatern,https://kulturhusetstadsteatern.se/parkteatern,,theatre,"59,3269","18,095337",Stockholm
Part Bukowska,http://www.partbukowska.com/,,architectural_designer,"59,3295384","18,0469493",Stockholm
pasergelstorg,https://upplev.stockholm/platser/sergels-torg/,,cultural_center,"59,33232","18,06516",Stockholm
Patricia,http://www.patriciastockholm.se/,,dance_club,"59,3212737","18,0525384",Stockholm
Pattern Stockholm,http://patternstockholm.com/,,dance_club,"59,3171897","18,0480193",Stockholm
Pavilion Living,http://www.pavilionliving.se/,,architectural_designer,"59,335153","18,08684",Stockholm
Peas by peas,https://peasbypeas.com/,,cultural_center,"59,3838546","17,8873461",Stockholm
