name,category,website,delete,comments,city,lat,lon
Librería Entre Líneas,bookstore,http://www.libreriaentrelineas.es,1,,Sevilla,"37,3818967","−6,0042084"
Libreria Interotero - Luzama Libros,bookstore,http://www.interotero.com/,1,,Sevilla,"37,4078763","−5,988773"
Librería Jurídica Hispalex,bookstore,http://www.hispalex.com/,1,,Sevilla,"37,3822581","−5,9870287"
Librería Las Dalias,bookstore,Ingen webbplats,1,,Sevilla,"37,404152","−5,9654358"
Librería Palas,bookstore,http://www.libreriapalas.es/,1,,Sevilla,"37,3751078","−5,9973887"
Librería Papelería Falla,bookstore,http://www.libreriafalla.es/,1,,Sevilla,"37,3735808","−5,9591239"
Librería Papelería Flor de Salvia,bookstore,Ingen webbplats,1,,Sevilla,"37,3943244","−5,9209067"
Librería Papelería Grafito,bookstore,Ingen webbplats,1,,Sevilla,"37,3815896","−5,96195"
Libreria Papeleria JULY,bookstore,Ingen webbplats,1,,Sevilla,"37,4232066","−5,9856815"
Librería Papelería PETRUS,bookstore,https://libreriapetrus.com/,1,,Sevilla,"37,3942556","−5,9604491"
Librería Papelería Virgen de los Reyes,bookstore,http://www.lanetro.com/librerias-sevilla-sevilla-triana-triana-este/libreria-virgen-de-los-reyes-299228,1,,Sevilla,"37,3783091","−6,0072857"
Librería Quilombo,bookstore,http://quilombo-libros.com/,1,,Sevilla,"37,3978757","−5,9842824"
Librería Rayuela,bookstore,http://www.rayuelainfancia.com,1,,Sevilla,"37,388031","−5,995461"
Libreria Reguera,bookstore,http://reguera.placestars.com,1,,Sevilla,"37,3929213","−5,9886752"
Libreria Rivera,bookstore,Ingen webbplats,1,,Sevilla,"37,3740002","−5,9542444"
Libreria San Pablo,bookstore,http://www.sanpablo.es,1,,Sevilla,"37,390719","−5,994536"
Librería Sur,bookstore,Ingen webbplats,1,,Sevilla,"37,3655525","−5,970575"
Libreria Tagore,bookstore,Ingen webbplats,1,,Sevilla,"37,4119177","−5,9269634"
Libreria Tagore,bookstore,http://www.libreriatagore.es/,1,,Sevilla,"37,4093602","−5,9240156"
Libreria Torres Quevedo,bookstore,Ingen webbplats,1,,Sevilla,"37,3837334","−5,9039851"
Libreria Triana,bookstore,Ingen webbplats,1,,Sevilla,"37,3801184","−6,007643"
Librería-Papelería NovoGeminis,bookstore,http://www.novogeminis.com/,1,,Sevilla,"37,3767876","−5,9814253"
Libros con Vidas,bookstore,https://librosconvidas.com/,1,,Sevilla,"37,4185693","−5,9855137"
Minerva Universidad,bookstore,Ingen webbplats,1,,Sevilla,"37,379321","−5,982566"
Padilla Libros Editorial y Librería,bookstore,http://www.padillalibros.com,1,,Sevilla,"37,3949354","−5,9951073"
Papelería  Librería Lemos - Miguel,bookstore,Ingen webbplats,1,,Sevilla,"37,4026799","−5,9185"
Papelería & Librería Sendero de Vida,bookstore,Ingen webbplats,1,,Sevilla,"37,3817489","−5,9602525"
Papeleria Abril,bookstore,Ingen webbplats,1,,Sevilla,"37,409051","−5,9786172"
Papeleria Aleste,bookstore,Ingen webbplats,1,,Sevilla,"37,4003572","−5,927566"
Papelería ALMA,bookstore,Ingen webbplats,1,,Sevilla,"37,4066961","−5,9711602"
Papelería Carmen,bookstore,Ingen webbplats,1,,Sevilla,"37,3988461","−5,9242935"
Papeleria Domingo de Caso,bookstore,Ingen webbplats,1,,Sevilla,"37,39031","−5,99329"
Papeleria DyA,bookstore,https://instagram.com/dyapapeleria?igshid=1govvpjuv5e5x,1,,Sevilla,"37,4221168","−5,9714109"
Papelería El Principito,bookstore,Ingen webbplats,1,,Sevilla,"37,413428","−5,9741295"
PapelerIA Ilusiones Con Papel,bookstore,Ingen webbplats,1,,Sevilla,"37,37311","−5,9480275"
Papeleria La Plaza,bookstore,Ingen webbplats,1,,Sevilla,"37,422642","−5,9643196"
Papeleria Libreria LOAN,bookstore,Ingen webbplats,1,,Sevilla,"37,3699159","−5,9539704"
Papelería Librería Mary,bookstore,Ingen webbplats,1,,Sevilla,"37,3841671","−5,9634032"
Papeleria Martín,bookstore,http://papeleriamartin.jimdo.com/,1,,Sevilla,"37,3745241","−5,9724037"
